rank_all,player_id,player_name,pbp_fga_global,successful_games,failed_games,attempts,makes,expected_makes,fg_pct,xfg_pct,fg_minus_xfg_pp
118,1628415,Dillon Brooks,959,35,21,59,24,23.246000000000002,40.67796610169491,39.400000000000006,1.2779661016949078
119,203076,Anthony Davis,334,12,8,27,11,10.735,40.74074074074074,39.75925925925926,0.981481481481481
120,1630183,Jaden McDaniels,809,44,23,24,10,9.765,41.666666666666664,40.6875,0.9791666666666643
121,1631097,Bennedict Mathurin,677,40,9,65,25,24.856,38.46153846153846,38.24000000000001,0.2215384615384508
122,1629638,Nickeil Alexander-Walker,1195,62,11,49,20,20.039,40.816326530612244,40.895918367346944,-0.07959183673469994
123,1631128,Christian Braun,389,13,6,11,4,4.037,36.36363636363637,36.699999999999996,-0.33636363636362887
124,1629652,Luguentz Dort,524,32,16,15,6,6.056,40.0,40.373333333333335,-0.37333333333333485
125,1630200,Tre Jones,617,32,8,5,2,2.019,40.0,40.38,-0.38000000000000256
126,1630230,Naji Marshall,821,38,27,12,4,4.058999999999999,33.333333333333336,33.824999999999996,-0.49166666666666003
127,1628370,Malik Monk,632,35,19,25,10,10.204,40.0,40.816,-0.8160000000000025
128,1630202,Payton Pritchard,1091,52,22,42,16,16.376,38.095238095238095,38.990476190476194,-0.8952380952380992
129,1642875,Maxime Raynaud,671,36,27,5,2,2.045,40.0,40.9,-0.8999999999999986
130,203897,Zach LaVine,547,29,7,63,22,22.654,34.92063492063492,35.95873015873016,-1.038095238095245
131,1629645,Kevin Porter Jr.,514,26,12,42,16,16.463,38.095238095238095,39.19761904761905,-1.1023809523809547
132,1627884,Derrick Jones Jr.,379,18,6,3,1,1.044,33.333333333333336,34.800000000000004,-1.4666666666666686
133,1630314,Brandon Williams,617,33,23,19,8,8.281,42.10526315789474,43.58421052631579,-1.4789473684210535
134,1642962,Drake Powell,358,27,17,9,4,4.146,44.44444444444444,46.06666666666666,-1.62222222222222
135,1642262,Cody Williams,509,20,14,16,6,6.261,37.5,39.13125,-1.6312500000000014
136,1630166,Deni Avdija,1065,35,21,15,5,5.273,33.333333333333336,35.15333333333333,-1.8199999999999932
137,1642450,Daniss Jenkins,568,42,15,28,12,12.537,42.857142857142854,44.775,-1.9178571428571445
138,1628969,Mikal Bridges,963,52,25,26,10,10.512,38.46153846153846,40.43076923076923,-1.9692307692307693
139,1630530,Trey Murphy III,1050,39,15,18,6,6.37,33.333333333333336,35.388888888888886,-2.05555555555555
140,1630544,Tre Mann,303,30,4,16,6,6.343,37.5,39.64375,-2.143749999999997
141,1630249,Vít Krejčí,430,18,9,3,1,1.069,33.333333333333336,35.63333333333333,-2.299999999999997
142,1629611,Terance Mann,367,32,12,13,5,5.313,38.46153846153846,40.86923076923077,-2.407692307692308
143,1631157,Ryan Rollins,1030,51,19,50,18,19.538,36.0,39.076,-3.0760000000000005
144,1631095,Jabari Smith Jr.,974,53,21,35,13,14.135,37.142857142857146,40.385714285714286,-3.24285714285714
145,1642363,Nique Clifford,596,36,21,27,10,10.899000000000001,37.03703703703704,40.36666666666667,-3.329629629629629
146,1631260,AJ Green,618,23,6,11,4,4.394,36.36363636363637,39.945454545454545,-3.5818181818181785
147,1642270,Donovan Clingan,684,19,12,2,1,1.073,50.0,53.65,-3.6499999999999986
148,1642383,Walter Clayton Jr.,461,26,14,15,6,6.5489999999999995,40.0,43.66,-3.6599999999999966
149,1630591,Jalen Suggs,649,35,15,23,8,8.845,34.78260869565217,38.45652173913044,-3.673913043478265
150,1641705,Victor Wembanyama,1080,44,19,60,21,23.217,35.0,38.695,-3.6950000000000003
151,1628401,Derrick White,1108,50,22,46,17,18.701,36.95652173913044,40.65434782608696,-3.6978260869565247
152,1642377,Jaylen Wells,698,44,21,39,14,15.49,35.8974358974359,39.717948717948715,-3.8205128205128176
153,1642273,Kyshawn George,577,34,12,34,12,13.425,35.294117647058826,39.48529411764706,-4.191176470588232
154,1631170,Jaime Jaquez Jr.,915,48,22,19,7,7.8229999999999995,36.8421052631579,41.17368421052631,-4.331578947368413
155,1631094,Paolo Banchero,1152,43,27,45,17,19.067,37.77777777777778,42.37111111111111,-4.593333333333334
156,1630577,Julian Champagnie,689,20,6,3,1,1.143,33.333333333333336,38.1,-4.766666666666666
157,1631099,Keegan Murray,300,12,11,12,4,4.577,33.333333333333336,38.141666666666666,-4.80833333333333
158,1631101,Shaedon Sharpe,868,29,19,51,17,19.565,33.333333333333336,38.36274509803922,-5.029411764705884
159,1642846,Ace Bailey,892,48,22,76,27,30.86,35.526315789473685,40.60526315789474,-5.078947368421055
160,1629750,Javonte Green,414,14,1,7,2,2.386,28.571428571428573,34.08571428571429,-5.514285714285716
161,1642265,Rob Dillingham,412,38,9,31,11,12.716000000000001,35.483870967741936,41.01935483870968,-5.535483870967745
162,203903,Jordan Clarkson,526,34,15,7,2,2.402,28.571428571428573,34.31428571428572,-5.742857142857144
163,1630180,Saddiq Bey,967,41,16,16,5,5.92,31.25,37.0,-5.75
164,201935,James Harden,1123,42,20,24,8,9.498,33.333333333333336,39.574999999999996,-6.24166666666666
165,1642259,Alex Sarr,656,32,15,15,5,5.942,33.333333333333336,39.61333333333334,-6.280000000000001
166,202696,Nikola Vučević,799,48,9,26,9,10.646,34.61538461538461,40.94615384615385,-6.330769230769235
167,1630188,Jalen Smith,403,19,0,10,3,3.646,30.0,36.459999999999994,-6.459999999999994
168,1642264,Stephon Castle,815,42,18,10,3,3.6489999999999996,30.0,36.489999999999995,-6.489999999999995
169,1642920,Kobe Sanders,384,31,14,17,6,7.104,35.294117647058826,41.78823529411765,-6.494117647058822
170,1629630,Ja Morant,322,18,2,22,7,8.453,31.818181818181817,38.42272727272727,-6.604545454545455
171,1629012,Collin Sexton,742,47,11,28,9,10.874,32.142857142857146,38.83571428571429,-6.692857142857143
172,1629614,Andrew Nembhard,753,45,12,85,29,34.763,34.11764705882353,40.89764705882352,-6.779999999999994
173,1642845,VJ Edgecombe,1030,41,29,35,13,15.408,37.142857142857146,44.02285714285714,-6.8799999999999955
174,1641708,Amen Thompson,1044,54,23,40,14,16.811,35.0,42.027499999999996,-7.027499999999996
175,1630702,Jaden Hardy,429,26,11,9,3,3.645,33.333333333333336,40.5,-7.166666666666664
176,1630217,Desmond Bane,1205,53,26,56,19,23.084,33.92857142857143,41.221428571428575,-7.2928571428571445
177,1630596,Evan Mobley,859,41,15,17,5,6.244,29.41176470588235,36.72941176470588,-7.317647058823528
178,1626181,Norman Powell,895,40,14,28,8,10.059000000000001,28.571428571428573,35.925000000000004,-7.353571428571431
179,1641764,Brandin Podziemski,866,50,28,40,14,17.023,35.0,42.5575,-7.557499999999997
180,203944,Julius Randle,1207,53,24,62,20,24.7,32.25806451612903,39.83870967741935,-7.58064516129032
181,1642874,Danny Wolf,440,16,4,7,2,2.531,28.571428571428573,36.15714285714286,-7.585714285714285
182,1642272,Jared McCain,480,36,13,20,7,8.536,35.0,42.67999999999999,-7.679999999999993
183,1628970,Miles Bridges,1042,45,10,11,3,3.85,27.272727272727273,35.0,-7.727272727272727
184,1627739,Kris Dunn,477,34,13,3,1,1.242,33.333333333333336,41.4,-8.066666666666663
185,1642852,Derik Queen,748,46,25,40,13,16.248,32.5,40.620000000000005,-8.120000000000005
186,202699,Tobias Harris,659,44,15,24,8,9.979,33.333333333333336,41.57916666666666,-8.245833333333323
187,1631323,Simone Fontecchio,470,11,8,5,2,2.4210000000000003,40.0,48.42,-8.420000000000002
